1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
1388,010101101100100010110100,1101
2048,100000000000000000000010,1101
2048,100000000000000000000011,1101
2048,100000000000000000000001,1101
2048,100000000000000000000101,1101
2048,100000000000000000000011,1101
2048,100000000000000000000001,1101
2048,100000000000000000000001,1101
2048,100000000000000000000000,1101
2048,100000000000000000000010,1101
2048,100000000000000000000100,1101
