0,
-1.0022793772553655,
-2.003275299462712,
-3.0034761432976893,
-4.004227448013716,
-5.004008722783174,
-6.004292536293571,
-7.004158354301256,
-8.004908228505638,
-9.004470921095718,
-10.004585791180823,
-11.004267073186286,
-12.0047136789219,
-13.004302406823923,
-14.004442167811652,
-15.004206133390204,
-16.00507745803326,
-17.004476357039973,
-18.004460335309545,
-19.004045916085953,
-20.004429579309175,
-21.003886700139848,
-22.00392990159153,
-23.00358443302923,
-24.004157782096602,
-25.003534794275144,
-26.003501320302647,
-27.003072452911432,
-28.00336742441266,
-29.002796793317412,
-30.002790642117336,
-31.002402830410336,
-32.003323507705154,
-33.002473783787934,
-34.0021313193001,
-35.00137672440728,
-36.00135869996055,
-37.00014262201102,
-37.99933381072685,
-38.99783248875528,
-39.99669022520664,
-40.99371476098475,
-41.991624640420035,
-42.98895487653671,
-43.987067745574436,
-44.984154937762604,
-45.98242258816035,
-46.98006195784354,
-47.97854461414154,
-48.97514257134706,
-49.972233912019,
-50.969535824005106,
-51.96776628110007,
-52.964471526678985,
-53.962191291116625,
-54.96005253315598,
-55.9582811305858,
-56.95469269212398,
-57.952339643518876,
-58.9498313844003,
-59.947967713829,
-60.94508222878961,
-61.94286007200004,
-62.9407164502998,
-63.93986458061512,
-64.93620332911054,
-65.93367818995455,
-66.93081545005029,
-67.92866424663833,
-68.9252024084571,
-69.92301301038421,
-70.92050417906097,
-71.91874035820251,
-72.91531127873795,
-73.91272233876256,
-74.91005300403273,
-75.90824712613191,
-76.90496925174824,
-77.90304149425525,
-78.90072048911101,
-79.8992607950283,
-80.89559839911443,
-81.89314335502904,
-82.89037459973987,
-83.88800796127416,
-84.88475111541166,
-85.88270619901493,
-86.87997377872155,
-87.87830608824564,
-88.87503450811322,
-89.87260549933976,
-90.86983059285052,
-91.86802800512648,
-92.86503165543456,
-93.86294611250712,
-94.86080148944872,
-95.85956652874549,
-96.85600183677697,
-97.85308359302087,
-98.85024746063323,
-99.84790442560964,
-100.84486501751721,
-101.84267404588152,
-102.84008496285499,
-103.83842170696518,
-104.83490364967629,
-105.83256462008531,
-106.82988312600651,
-107.82775209280874,
-108.82473843392593,
-109.82276060852534,
-110.82059953458304,
-111.81905157793184,
-112.81560490317403,
-113.81298463499364,
-114.81035177831076,
-115.80824506381096,
-116.80510037006145,
-117.80262916119446,
-118.80016095640195,
-119.79842417221357,
-120.79530622903185,
-121.79283144388575,
-122.79051844960672,
-123.78858826024394,
-124.78562452621753,
-125.78359134001629,
-126.78139378802703,
-127.78085019360186,
-128.77723056998616,
-129.77451131039993,
-130.7716086592208,
-131.76937420003108,
-132.76613738133162,
-133.76374957129354,
-134.76127249732883,
-135.7594517421069,
-136.75602523756328,
-137.75362269325527,
-138.75079614529565,
-139.7486390767859,
-140.74541055505404,
-141.74327480116781,
-142.74088012467388,
-143.73942329161446,
-144.7358514470877,
-145.73316966690658,
-146.73042523031538,
-147.7282594356846,
-148.72520443501526,
-149.7230221895006,
-150.72078730115737,
-151.71877142414706,
-152.71559239811808,
-153.7132872716531,
-154.71059976942536,
-155.70860749585717,
-156.70585261653096,
-157.70378109261765,
-158.70121976151702,
-159.69967738386123,
-160.69606777382702,
-161.69319616475062,
-162.69050007945302,
-163.68850294214522,
-164.68519803109146,
-165.68297358548324,
-166.68042913442008,
-167.67851911527148,
-168.67508488596496,
-169.67260466487465,
-170.6698872649535,
-171.66785035942203,
-172.66493397533108,
-173.66264386923837,
-174.66030340913574,
-175.65890408264445,
-176.65533252422006,
-177.6524815145113,
-178.6497721254554,
-179.64773665043552,
-180.64457293088114,
-181.64245992213012,
-182.63995595454645,
-183.63831201056385,
-184.634847883564,
-185.6324044266229,
-186.62992191671395,
-187.6279436621599,
-188.6252036601548,
-189.62326431551745,
-190.62097091924795,
-191.61988988159777,
-192.61633362964793,
-193.61350178879522,
-194.61055250293643,
-195.60852031809333,
-196.6049895292508,
-197.6026579383204,
-198.6000538349216,
-199.5980615613534,
-200.5948397630262,
-201.59204625988556,
-202.5895155417342,
-203.58751211017517,
-204.58465065773137,
-205.58249244481235,
-206.5801811671473,
-207.5783930275909,
-208.57477569279382,
-209.572381159351,
-210.56959938640588,
-211.56743201821232,
-212.56422395279697,
-213.56188334964315,
-214.55951585287045,
-215.5576032588009,
-216.5546076243648,
-217.55205487633407,
-218.54953545922464,
-219.54749368995354,
-220.54466571148225,
-221.54249820023753,
-222.54005531550115,
-223.53885440097503,
-224.53552302545586,
-225.5328452507073,
-226.53001970410583,
-227.52783760164235,
-228.5246176629803,
